Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+3	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
test_docs/61.conllu	17	442	26.0	4.868020304568528	0.64	0.58	0.75	0.665	4.298642533936651	18.099547511312217	4.524886877828054	2.9411764705882355	3.6199095022624435	15.610859728506787	0	17.647058823529413	0.9049773755656109	0	2.0361990950226243	9.728506787330316	10.85972850678733	0.22624434389140272	0	9.502262443438914	0	0.5126903553299492	0	0	42.857142857142854	57.142857142857146	0	0	100.0	0	38.095238095238095	0	33.333333333333336	28.571428571428573	0	0	12.5	0	50.0	0	0	37.5	0	0	16.666666666666668	83.33333333333333	0	0	100.0	0	76.92307692307692	0	7.6923076923076925	15.384615384615385	0	0	40.0	0	0	60.0	2.5294117647058822	88.23529411764706	2.738095238095238	0	7.142857142857143	38.095238095238095	35.714285714285715	14.285714285714286	2.380952380952381	2.380952380952381	6.0	10.279069767441861	9.294117647058824	2.273209549071618	20	1.34375	32	78.125	12.5	6.25	3.125	0	0.0	100.0	95.0	5.0	1.3574660633484164	0.9049773755656109	1.1312217194570136	4.072398190045249	4.072398190045249	0.6787330316742082	1.3574660633484164	1.1312217194570136	15.610859728506787	3.6199095022624435	0.6787330316742082	0	3.3936651583710407	0.45248868778280543	0	15.158371040723981	0.45248868778280543	0	0	0	0	0.22624434389140272	0	0.45248868778280543	0	0	1.8099547511312217	0	2.7149321266968327	10.180995475113122	3.3936651583710407	1.1312217194570136	0.6787330316742082	4.751131221719457	4.751131221719457	0.45248868778280543	0.22624434389140272	10.85972850678733	3.8461538461538463	0	0.45248868778280543	42.857142857142854	57.142857142857146	95.0	5.0	1.25	81.25	12.5	6.25	0	0
test_docs/980.conllu	10	251	25.1	4.631111111111111	0.68	0.615	0.75	0.685	5.577689243027889	18.725099601593627	4.382470119521912	3.187250996015936	3.585657370517928	14.342629482071713	0	22.310756972111555	2.3904382470119523	0	2.3904382470119523	3.9840637450199203	10.358565737051793	0.398406374501992	1.593625498007968	6.772908366533865	0	0.48	0	0	40.0	60.0	0	16.666666666666668	66.66666666666667	16.666666666666668	35.294117647058826	5.882352941176471	35.294117647058826	23.529411764705884	0	0	0	16.666666666666668	33.333333333333336	0	0	50.0	0	0	0	100.0	0	0	87.5	12.5	100.0	0	0	0	0	0	75.0	0	0	25.0	2.0	70.0	2.5294117647058822	0	17.647058823529413	29.41176470588235	41.1764705882353	5.882352941176471	5.882352941176471	0	4.8	12.55	10.1	2.516279069767442	18	1.2857142857142858	21	71.42857142857143	28.571428571428573	0	0	0	0.0	100.0	100.0	0.0	1.593625498007968	1.593625498007968	0	3.585657370517928	4.780876494023905	0.398406374501992	1.593625498007968	0	17.131474103585656	3.585657370517928	0.398406374501992	0.398406374501992	4.382470119521912	1.593625498007968	0	13.944223107569721	0.398406374501992	0	0	0	0	0	0	0.796812749003984	0	0	0.398406374501992	0.398406374501992	1.9920318725099602	10.358565737051793	3.9840637450199203	0	2.3904382470119523	3.9840637450199203	5.179282868525896	0	0.398406374501992	10.358565737051793	3.9840637450199203	0	0.398406374501992	41.1764705882353	58.8235294117647	70.0	30.0	1.0	100.0	0	0	0	0
test_docs/676.conllu	14	272	19.428571428571427	4.38135593220339	0.59	0.495	0.69	0.585	5.514705882352941	12.5	7.352941176470588	6.617647058823529	4.411764705882353	14.705882352941176	0	19.485294117647058	0	0	4.779411764705882	1.1029411764705883	13.235294117647058	2.573529411764706	0	7.720588235294118	0	0.4745762711864407	16.666666666666668	0	33.333333333333336	50.0	0	0	100.0	0	38.095238095238095	0	42.857142857142854	19.047619047619047	0	0	0	0	0	12.5	12.5	75.0	6.666666666666667	0	6.666666666666667	86.66666666666667	0	0	92.85714285714286	7.142857142857143	77.77777777777777	0	16.666666666666668	5.555555555555555	0	0	14.285714285714286	0	0	85.71428571428571	2.142857142857143	78.57142857142857	2.761904761904762	0	23.80952380952381	23.80952380952381	23.80952380952381	14.285714285714286	9.523809523809524	4.761904761904762	4.0	9.066666666666666	9.214285714285714	3.0585585585585586	23	1.2142857142857142	14	85.71428571428571	7.142857142857143	7.142857142857143	0	0	25.0	75.0	94.11764705882354	5.882352941176471	0.7352941176470589	1.4705882352941178	0.7352941176470589	6.985294117647059	4.411764705882353	0.36764705882352944	1.838235294117647	1.1029411764705883	11.764705882352942	4.411764705882353	1.1029411764705883	0.36764705882352944	4.779411764705882	3.676470588235294	0	14.338235294117647	0.36764705882352944	0	0	0	0.7352941176470589	0	0	0.36764705882352944	0	0	0	0.36764705882352944	3.3088235294117645	6.617647058823529	5.147058823529412	1.1029411764705883	0	1.1029411764705883	3.676470588235294	0	0	13.235294117647058	5.147058823529412	0	0.7352941176470589	42.30769230769231	57.69230769230769	73.33333333333333	26.666666666666668	1.1538461538461537	92.3076923076923	0	7.6923076923076925	0	0
test_docs/76.conllu	47	709	15.085106382978724	4.613827993254637	0.63	0.545	0.71	0.63	7.616361071932299	14.104372355430183	6.064880112834979	5.6417489421720735	2.6798307475317347	13.258110014104373	0.14104372355430184	15.655853314527503	0.5641748942172073	0	4.090267983074753	4.513399153737659	16.361071932299012	0.4231311706629055	0	8.885754583921015	0	0.5109612141652614	4.878048780487805	4.878048780487805	53.65853658536585	36.58536585365854	5.0	0	95.0	0	31.746031746031747	3.1746031746031744	31.746031746031747	33.333333333333336	0	0	0	0	10.0	20.0	0	70.0	2.5641025641025643	0	7.6923076923076925	89.74358974358974	2.7777777777777777	0	91.66666666666667	5.555555555555555	90.0	0	2.5	7.5	0	0	25.0	11.11111111111111	0	63.888888888888886	1.702127659574468	85.1063829787234	2.3968253968253967	1.5873015873015872	19.047619047619047	39.682539682539684	26.984126984126984	4.761904761904762	6.349206349206349	1.5873015873015872	2.9361702127659575	8.8625	7.297872340425532	2.758241758241758	31	1.0857142857142856	35	91.42857142857143	8.571428571428571	0	0	0	25.925925925925927	74.07407407407408	70.96774193548387	29.032258064516128	0.846262341325811	1.1283497884344147	1.1283497884344147	5.500705218617772	5.782792665726375	0.9873060648801129	3.244005641748942	0	12.129760225669958	2.6798307475317347	0.2820874471086037	0.14104372355430184	2.6798307475317347	2.397743300423131	0.2820874471086037	12.129760225669958	0.7052186177715092	0.4231311706629055	0.14104372355430184	0	0.4231311706629055	0.14104372355430184	0	0.14104372355430184	0	0	0.4231311706629055	0.5641748942172073	2.397743300423131	5.500705218617772	3.9492242595204514	0.14104372355430184	0.4231311706629055	3.244005641748942	5.218617771509168	0	0.4231311706629055	16.361071932299012	6.6290550070521865	0	1.4104372355430184	53.333333333333336	46.666666666666664	85.71428571428571	14.285714285714286	1.206896551724138	82.75862068965517	13.793103448275861	3.4482758620689653	0	0
test_docs/218.conllu	50	1029	20.58	4.853907134767837	0.6	0.545	0.67	0.62	5.539358600583091	14.480077745383868	5.539358600583091	3.7900874635568513	2.623906705539359	13.411078717201166	0	16.229348882410108	0.38872691933916426	0	4.373177842565598	8.454810495626822	14.188532555879494	0.6802721088435374	0	10.301263362487852	0	0.5368063420158551	2.6315789473684212	1.3157894736842106	40.78947368421053	55.26315789473684	0	0	100.0	0	42.45283018867924	2.830188679245283	25.471698113207548	29.245283018867923	0	0	4.444444444444445	4.444444444444445	20.0	8.88888888888889	2.2222222222222223	60.0	10.256410256410257	7.6923076923076925	5.128205128205129	76.92307692307692	2.7027027027027026	0	97.29729729729729	0	94.87179487179488	0	0	5.128205128205129	13.513513513513514	5.405405405405405	24.324324324324323	0	0	56.75675675675676	2.16	84.0	2.7735849056603774	0.9433962264150944	15.09433962264151	28.30188679245283	29.245283018867923	15.09433962264151	10.377358490566039	0.9433962264150944	4.18	9.527777777777779	9.54	2.68187274909964	37	1.290909090909091	55	78.18181818181819	16.363636363636363	3.6363636363636362	1.8181818181818181	0	25.0	75.0	75.0	25.0	0.4859086491739553	0.8746355685131195	1.9436345966958213	4.761904761904762	5.053449951409135	0.19436345966958213	3.109815354713314	0.4859086491739553	12.536443148688047	2.623906705539359	0.6802721088435374	0.09718172983479106	2.5267249757045676	0.19436345966958213	0.19436345966958213	12.82798833819242	0.4859086491739553	0.09718172983479106	0	0	1.1661807580174928	0.19436345966958213	0	0.5830903790087464	0.09718172983479106	0	3.109815354713314	0.5830903790087464	2.623906705539359	8.26044703595724	3.5957240038872693	0.4859086491739553	0.19436345966958213	4.081632653061225	5.053449951409135	0.2915451895043732	0.5830903790087464	14.188532555879494	4.859086491739553	0	0.8746355685131195	46.666666666666664	53.333333333333336	79.16666666666667	20.833333333333332	1.170731707317073	85.36585365853658	12.195121951219512	2.4390243902439024	0	0
test_docs/321.conllu	10	505	50.5	4.662337662337662	0.65	0.535	0.74	0.625	7.7227722772277225	16.633663366336634	3.366336633663366	4.356435643564357	2.772277227722772	17.623762376237625	0	21.980198019801982	1.188118811881188	0	2.376237623762376	4.752475247524752	8.514851485148515	0.9900990099009901	0.39603960396039606	7.326732673267327	0	0.4935064935064935	0	4.0	44.0	52.0	0	0	92.85714285714286	7.142857142857143	37.83783783783784	10.81081081081081	21.62162162162162	29.72972972972973	0	0	7.142857142857143	0	7.142857142857143	0	0	85.71428571428571	0	11.11111111111111	11.11111111111111	77.77777777777777	6.25	0	75.0	18.75	72.72727272727273	0	18.181818181818183	9.090909090909092	6.25	0	43.75	0	0	50.0	4.1	100.0	2.7567567567567566	0	16.216216216216218	27.027027027027028	27.027027027027028	24.324324324324323	5.405405405405405	0	7.3	12.317073170731707	22.0	2.935840707964602	49	1.7352941176470589	34	64.70588235294117	8.823529411764707	17.647058823529413	5.882352941176471	2.9411764705882355	0.0	100.0	78.26086956521739	21.73913043478261	0.19801980198019803	1.188118811881188	0.7920792079207921	3.366336633663366	6.534653465346534	0.19801980198019803	2.772277227722772	0.7920792079207921	16.03960396039604	2.772277227722772	0.594059405940594	0.19801980198019803	3.9603960396039604	0.7920792079207921	0.19801980198019803	17.02970297029703	0.39603960396039606	0.19801980198019803	0	0	0.19801980198019803	0	0.19801980198019803	0.19801980198019803	0	0	1.7821782178217822	0	1.386138613861386	13.069306930693068	3.762376237623762	0.594059405940594	1.188118811881188	3.366336633663366	3.9603960396039604	0.19801980198019803	0.9900990099009901	8.514851485148515	1.9801980198019802	0	0.594059405940594	35.714285714285715	64.28571428571429	88.88888888888889	11.11111111111111	1.125	87.5	12.5	0	0	0
test_docs/412.conllu	68	1665	24.485294117647058	4.946490618485059	0.62	0.555	0.71	0.65	6.486486486486487	12.312312312312311	7.4474474474474475	4.624624624624625	3.7837837837837838	15.555555555555555	0.06006006006006006	17.95795795795796	0.42042042042042044	0	6.186186186186186	1.7417417417417418	13.573573573573574	1.8618618618618619	0	7.987987987987988	0	0.4815844336344684	0	6.666666666666667	32.22222222222222	61.111111111111114	6.557377049180328	0	90.1639344262295	3.278688524590164	45.86466165413534	3.7593984962406015	28.571428571428573	21.804511278195488	0	0	13.114754098360656	0	44.26229508196721	3.278688524590164	0	39.34426229508197	2.6315789473684212	3.9473684210526314	3.9473684210526314	89.47368421052632	5.47945205479452	0	87.67123287671232	6.8493150684931505	94.8051948051948	0	1.2987012987012987	3.896103896103896	8.219178082191782	0	24.65753424657534	1.36986301369863	0	65.75342465753425	2.514705882352941	86.76470588235294	2.6842105263157894	0	16.666666666666668	34.84848484848485	23.484848484848484	13.636363636363637	9.090909090909092	2.272727272727273	4.632352941176471	9.736842105263158	10.808823529411764	2.8154631655725746	32	1.25	72	81.94444444444444	12.5	4.166666666666667	1.3888888888888888	0	25.454545454545453	74.54545454545455	89.01098901098901	10.989010989010989	0.6606606606606606	1.981981981981982	1.4414414414414414	7.087087087087087	4.2642642642642645	0.42042042042042044	1.8618618618618619	0.36036036036036034	11.23123123123123	3.7837837837837838	0.7207207207207207	0	4.984984984984985	2.4024024024024024	0.06006006006006006	14.414414414414415	1.021021021021021	0.12012012012012012	0	0	0.8408408408408409	0.24024024024024024	0	0.36036036036036034	0.12012012012012012	0	0.5405405405405406	0.3003003003003003	2.6426426426426426	6.006006006006006	4.984984984984985	0.42042042042042044	0.3003003003003003	3.003003003003003	4.804804804804805	0.12012012012012012	0.12012012012012012	13.573573573573574	4.084084084084084	0	0.7207207207207207	39.333333333333336	60.666666666666664	81.31868131868131	18.681318681318682	1.2297297297297298	77.02702702702703	22.972972972972972	0	0	0
test_docs/839.conllu	9	238	26.444444444444443	5.080952380952381	0.66	0.61	0.75	0.7	7.563025210084033	15.546218487394958	4.201680672268908	4.621848739495798	2.100840336134454	15.966386554621849	0	18.48739495798319	0	0	4.201680672268908	2.9411764705882355	11.764705882352942	2.100840336134454	0	10.504201680672269	0	0.49523809523809526	7.6923076923076925	0	53.84615384615385	38.46153846153846	0	0	100.0	0	24.0	12.0	36.0	28.0	0	0	0	0	50.0	16.666666666666668	0	33.333333333333336	0	0	0	100.0	0	0	90.9090909090909	9.090909090909092	100.0	0	0	0	0	0	9.090909090909092	0	0	90.9090909090909	3.3333333333333335	77.77777777777777	2.84	4.0	12.0	28.0	24.0	16.0	16.0	0	4.555555555555555	7.933333333333334	13.666666666666666	2.825870646766169	39	1.3636363636363635	11	72.72727272727273	18.181818181818183	9.090909090909092	0	0	25.0	75.0	83.33333333333333	16.666666666666668	0	2.100840336134454	2.100840336134454	3.7815126050420167	5.46218487394958	0	2.100840336134454	0.42016806722689076	13.025210084033613	2.100840336134454	0.8403361344537815	0	2.100840336134454	2.100840336134454	0.8403361344537815	13.865546218487395	2.100840336134454	0	0	0	0.42016806722689076	0	0	0	0	0	0	0	4.621848739495798	7.563025210084033	5.882352941176471	0.8403361344537815	0	3.361344537815126	5.46218487394958	0	0	11.764705882352942	3.7815126050420167	0	3.361344537815126	25.0	75.0	100.0	0.0	1.75	58.333333333333336	16.666666666666668	16.666666666666668	8.333333333333334	0
test_docs/607.conllu	11	274	24.90909090909091	5.017021276595744	0.68	0.61	0.74	0.67	8.02919708029197	14.963503649635037	4.014598540145985	2.9197080291970803	1.8248175182481752	14.598540145985401	0	18.613138686131386	0.7299270072992701	0	4.744525547445256	4.014598540145985	14.233576642335766	0.7299270072992701	0.7299270072992701	9.854014598540147	0	0.5191489361702127	4.761904761904762	4.761904761904762	47.61904761904762	42.857142857142854	18.181818181818183	0	81.81818181818181	0	40.74074074074074	3.7037037037037037	18.51851851851852	37.03703703703704	0	0	9.090909090909092	0	36.36363636363637	0	0	54.54545454545455	0	0	0	100.0	0	0	87.5	12.5	100.0	0	0	0	12.5	0	0	0	0	87.5	2.5454545454545454	81.81818181818181	2.5925925925925926	3.7037037037037037	11.11111111111111	33.333333333333336	29.62962962962963	18.51851851851852	3.7037037037037037	0	5.2727272727272725	9.785714285714286	8.909090909090908	2.5267857142857144	17	1.2	10	80.0	20.0	0	0	0	18.181818181818183	81.81818181818181	100.0	0.0	0.36496350364963503	2.5547445255474455	0.7299270072992701	4.014598540145985	7.299270072992701	0.7299270072992701	2.18978102189781	0.36496350364963503	13.86861313868613	1.8248175182481752	0.36496350364963503	0	2.18978102189781	0.36496350364963503	0	13.86861313868613	0.36496350364963503	0.36496350364963503	0	0	0	0.36496350364963503	0	0	0	0	1.4598540145985401	0.36496350364963503	1.8248175182481752	6.569343065693431	4.744525547445256	0	0.7299270072992701	3.6496350364963503	8.02919708029197	0.36496350364963503	0	14.233576642335766	4.014598540145985	0	2.18978102189781	36.0	64.0	93.75	6.25	1.4545454545454546	63.63636363636363	27.272727272727273	9.090909090909092	0	0
test_docs/217.conllu	14	361	25.785714285714285	4.6310975609756095	0.6	0.52	0.72	0.63	6.094182825484765	17.451523545706372	3.8781163434903045	4.43213296398892	2.21606648199446	18.83656509695291	0	19.667590027700832	1.10803324099723	0	2.21606648199446	9.141274238227147	9.141274238227147	0.554016620498615	0	5.2631578947368425	0	0.4847560975609756	12.5	6.25	75.0	6.25	0	0	100.0	0	21.05263157894737	0	15.789473684210526	63.1578947368421	0	0	0	0	25.0	0	0	75.0	0	73.33333333333333	6.666666666666667	20.0	0	0	100.0	0	87.5	0	6.25	6.25	0	0	7.142857142857143	0	0	92.85714285714286	1.7142857142857142	92.85714285714286	2.8421052631578947	0	10.526315789473685	31.57894736842105	26.31578947368421	26.31578947368421	5.2631578947368425	0	4.357142857142857	15.041666666666666	12.5	2.7261146496815285	23	1.5416666666666667	24	58.333333333333336	29.166666666666668	12.5	0	0	20.0	80.0	93.75	6.25	0.554016620498615	0.8310249307479224	0.2770083102493075	3.601108033240997	5.54016620498615	0.8310249307479224	1.9390581717451523	1.10803324099723	16.897506925207757	2.21606648199446	0.554016620498615	0	3.3240997229916895	1.3850415512465375	0	17.72853185595568	0.8310249307479224	0.2770083102493075	0	0	0.2770083102493075	0	0	0.2770083102493075	0	0	1.9390581717451523	0.2770083102493075	1.10803324099723	12.742382271468143	3.3240997229916895	1.10803324099723	0.554016620498615	1.10803324099723	5.54016620498615	0.2770083102493075	0	9.141274238227147	3.8781163434903045	0	0.554016620498615	59.09090909090909	40.90909090909091	88.88888888888889	11.11111111111111	1.5	50.0	50.0	0	0	0
test_docs/549.conllu	15	272	18.133333333333333	5.13135593220339	0.64	0.595	0.76	0.68	6.985294117647059	11.764705882352942	5.147058823529412	3.676470588235294	4.044117647058823	17.279411764705884	0	21.323529411764707	0	0	4.411764705882353	0.36764705882352944	13.235294117647058	1.1029411764705883	0	10.661764705882353	0	0.5127118644067796	0	0	35.294117647058826	64.70588235294117	0	0	100.0	0	37.93103448275862	3.4482758620689653	37.93103448275862	20.689655172413794	0	0	9.090909090909092	0	18.181818181818183	0	0	72.72727272727273	0	11.11111111111111	0	88.88888888888889	11.11111111111111	0	88.88888888888889	0	90.0	10.0	0	0	11.11111111111111	0	22.22222222222222	0	0	66.66666666666667	2.2666666666666666	86.66666666666667	2.7241379310344827	0	20.689655172413794	27.586206896551722	17.24137931034483	31.03448275862069	0	3.4482758620689653	3.8	8.0	7.266666666666667	2.3963963963963963	15	1.0909090909090908	11	90.9090909090909	9.090909090909092	0	0	0	6.25	93.75	78.57142857142857	21.428571428571427	0.7352941176470589	0.7352941176470589	2.9411764705882355	4.411764705882353	5.882352941176471	0	1.4705882352941178	0.36764705882352944	9.926470588235293	4.044117647058823	0.36764705882352944	0.36764705882352944	4.411764705882353	1.838235294117647	0	15.808823529411764	1.1029411764705883	0	0	0	1.1029411764705883	0	0.7352941176470589	0.7352941176470589	0	0	0	0	2.9411764705882355	5.147058823529412	4.044117647058823	1.1029411764705883	0	5.882352941176471	4.411764705882353	0.36764705882352944	0.36764705882352944	12.867647058823529	5.514705882352941	0	0.36764705882352944	46.42857142857143	53.57142857142857	73.33333333333333	26.666666666666668	1.25	75.0	25.0	0	0	0
test_docs/596.conllu	5	108	21.6	4.904255319148936	0	0	0	0	7.407407407407407	14.814814814814815	3.7037037037037037	1.8518518518518519	1.8518518518518519	12.962962962962964	0	15.74074074074074	4.62962962962963	0	0.9259259259259259	12.962962962962964	12.962962962962964	0.9259259259259259	0	9.25925925925926	0	0.5638297872340425	11.11111111111111	0	55.55555555555556	33.333333333333336	0	0	100.0	0	60.0	0	10.0	30.0	0	0	16.666666666666668	0	16.666666666666668	16.666666666666668	0	50.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	80.0	2.2	0	20.0	50.0	20.0	10.0	0	0	3.6	10.8	7.6	2.730337078651685	15	1.125	8	87.5	12.5	0	0	0	0.0	100.0	75.0	25.0	0.9259259259259259	0	0.9259259259259259	2.7777777777777777	4.62962962962963	0	1.8518518518518519	0	13.88888888888889	1.8518518518518519	1.8518518518518519	0.9259259259259259	2.7777777777777777	0	0	11.11111111111111	1.8518518518518519	0	0	0	0	0	0	0	1.8518518518518519	0	5.555555555555555	0	1.8518518518518519	10.185185185185185	3.7037037037037037	0	2.7777777777777777	2.7777777777777777	6.481481481481482	0	0	12.962962962962964	4.62962962962963	0	1.8518518518518519	44.44444444444444	55.55555555555556	80.0	20.0	1.0	100.0	0	0	0	0
test_docs/674.conllu	7	226	32.285714285714285	5.151219512195122	0.7	0.59	0.76	0.645	9.29203539823009	17.256637168141594	3.5398230088495577	2.2123893805309733	2.6548672566371683	16.8141592920354	0.4424778761061947	23.893805309734514	0	0	3.0973451327433628	1.7699115044247788	9.29203539823009	0.4424778761061947	0	8.4070796460177	0.8849557522123894	0.5170731707317073	8.333333333333334	0	33.333333333333336	58.333333333333336	0	0	100.0	0	42.10526315789474	5.2631578947368425	31.57894736842105	21.05263157894737	0	0	0	12.5	62.5	0	0	25.0	0	0	0	100.0	50.0	0	50.0	0	80.0	0	20.0	0	0	0	0	0	0	100.0	2.857142857142857	100.0	2.736842105263158	0	21.05263157894737	21.05263157894737	21.05263157894737	36.8421052631579	0	0	5.714285714285714	11.3	15.142857142857142	2.7373737373737375	44	1.2941176470588236	17	76.47058823529412	17.647058823529413	5.882352941176471	0	0	0.0	100.0	90.0	10.0	1.3274336283185841	0.8849557522123894	1.3274336283185841	3.5398230088495577	8.849557522123893	0	1.3274336283185841	0.4424778761061947	15.929203539823009	2.6548672566371683	0.4424778761061947	0.4424778761061947	3.0973451327433628	0.4424778761061947	0	16.8141592920354	0	0	0	0	0.4424778761061947	0.4424778761061947	0	0	0	0.4424778761061947	0.4424778761061947	0	2.2123893805309733	10.176991150442477	4.424778761061947	0	0	4.867256637168142	4.424778761061947	0.8849557522123894	0.4424778761061947	9.734513274336283	3.0973451327433628	0	0.4424778761061947	43.75	56.25	88.88888888888889	11.11111111111111	1.125	87.5	12.5	0	0	0
test_docs/802.conllu	5	178	35.6	4.9447852760736195	0.65	0	0.76	0	3.932584269662921	14.606741573033707	5.056179775280899	6.179775280898877	1.6853932584269662	19.10112359550562	0	18.53932584269663	0.5617977528089888	0	3.932584269662921	6.741573033707865	8.426966292134832	0.5617977528089888	0	10.674157303370787	0	0.49079754601226994	0	0	83.33333333333333	16.666666666666668	0	0	100.0	0	10.526315789473685	26.31578947368421	10.526315789473685	52.63157894736842	0	0	0	0	0	0	0	100.0	0	0	9.090909090909092	90.9090909090909	10.0	0	80.0	10.0	90.9090909090909	0	0	9.090909090909092	0	0	0	0	0	100.0	4.0	100.0	2.8421052631578947	0	10.526315789473685	42.10526315789474	15.789473684210526	21.05263157894737	5.2631578947368425	5.2631578947368425	6.6	8.9	15.8	2.7911392405063293	27	1.0	12	100.0	0	0	0	0	0.0	100.0	91.66666666666667	8.333333333333334	1.1235955056179776	2.808988764044944	2.247191011235955	4.49438202247191	3.3707865168539324	0	5.056179775280899	0.5617977528089888	14.044943820224718	1.6853932584269662	0.5617977528089888	0	1.6853932584269662	0.5617977528089888	0.5617977528089888	15.730337078651685	2.808988764044944	0.5617977528089888	0	0	0	0	0	0.5617977528089888	0	0	2.247191011235955	0	1.1235955056179776	6.741573033707865	5.617977528089888	0.5617977528089888	0	6.741573033707865	6.179775280898877	1.1235955056179776	0	8.426966292134832	2.808988764044944	0	0	27.77777777777778	72.22222222222223	76.92307692307692	23.076923076923077	1.3	70.0	30.0	0	0	0
test_docs/364.conllu	9	381	42.333333333333336	5.059375	0.65	0.58	0.69	0.67	6.036745406824147	14.698162729658792	3.4120734908136483	2.3622047244094486	2.3622047244094486	13.910761154855644	0	15.748031496062993	2.099737532808399	0	4.199475065616798	12.860892388451443	16.010498687664043	0	0	6.299212598425197	0	0.528125	0	33.333333333333336	58.333333333333336	8.333333333333334	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	8.333333333333334	0	0	91.66666666666667	0	75.0	12.5	12.5	0	0	100.0	0	88.88888888888889	0	11.11111111111111	0	0	0	37.5	0	0	62.5	2.888888888888889	88.88888888888889	3.2083333333333335	0	12.5	25.0	29.166666666666668	4.166666666666667	20.833333333333332	8.333333333333334	6.0	14.653846153846153	20.666666666666668	3.234726688102894	38	1.0769230769230769	26	92.3076923076923	7.6923076923076925	0	0	0	25.0	75.0	68.75	31.25	0.5249343832020997	2.3622047244094486	0.26246719160104987	3.4120734908136483	5.511811023622047	0.5249343832020997	1.0498687664041995	0.7874015748031497	14.698162729658792	2.3622047244094486	0.26246719160104987	0.26246719160104987	3.1496062992125986	0.5249343832020997	0	13.123359580052494	0.7874015748031497	0	0	0	1.3123359580052494	0	0	0	0	0	4.199475065616798	0.26246719160104987	0	10.236220472440944	3.1496062992125986	1.0498687664041995	2.099737532808399	1.837270341207349	6.824146981627297	0.26246719160104987	0.26246719160104987	16.010498687664043	2.3622047244094486	0	0.5249343832020997	38.095238095238095	61.904761904761905	84.61538461538461	15.384615384615385	1.0	100.0	0	0	0	0
